timestamp,temp,humidity,wind_speed,pressure,precip
2025-01-19 03:00:00,1.75,90,0.42,1014.6,0.0
2025-01-19 04:00:00,3.67,89,0.0,1013.2,6.78
2025-01-19 05:00:00,2.52,85,0.0,1012.5,0.0
2025-01-19 06:00:00,3.33,90,0.05,1012.7,0.0
2025-01-19 07:00:00,5.52,91,0.05,1012.2,0.0
2025-01-19 08:00:00,6.8,82,0.06,1013.5,0.0
2025-01-19 09:00:00,7.33,75,0.0,1014.9,0.0
2025-01-19 10:00:00,6.54,69,1.85,1013.5,0.0
2025-01-19 11:00:00,8.33,71,1.87,1013.8,0.0
2025-01-19 12:00:00,7.62,70,0.62,1014.7,0.0
2025-01-19 13:00:00,8.86,65,2.25,1013.3,0.0
2025-01-19 14:00:00,8.25,61,1.5,1015.2,0.0
2025-01-19 15:00:00,6.7,58,1.97,1015.1,0.0
2025-01-19 16:00:00,6.17,56,2.03,1013.4,0.0
2025-01-19 17:00:00,4.82,62,1.84,1013.0,0.0
2025-01-19 18:00:00,4.49,64,2.69,1014.0,0.0
2025-01-19 19:00:00,4.16,59,2.23,1013.0,0.0
2025-01-19 20:00:00,1.84,71,1.83,1012.3,0.0
2025-01-19 21:00:00,2.06,72,1.25,1014.2,0.0
2025-01-19 22:00:00,0.7,78,1.25,1014.0,0.0
2025-01-19 23:00:00,0.11,74,0.64,1013.1,0.0
2025-01-20 00:00:00,1.08,73,1.21,1011.8,0.0
2025-01-20 01:00:00,0.57,80,0.34,1011.7,0.0
2025-01-20 02:00:00,1.31,84,0.57,1012.7,0.0
2025-01-20 03:00:00,1.49,90,1.18,1012.0,0.0
2025-01-20 04:00:00,4.54,87,0.93,1012.0,0.0
2025-01-20 05:00:00,4.15,84,0.22,1013.0,0.0
2025-01-20 06:00:00,4.67,80,0.16,1012.6,0.0
2025-01-20 07:00:00,6.35,84,1.17,1013.0,0.0
2025-01-20 08:00:00,7.08,75,0.59,1010.9,0.0
2025-01-20 09:00:00,7.84,79,0.33,1011.3,0.0
2025-01-20 10:00:00,9.06,69,0.0,1012.0,0.0
2025-01-20 11:00:00,9.56,71,1.14,1011.6,0.0
2025-01-20 12:00:00,8.79,65,1.61,1012.3,0.0
2025-01-20 13:00:00,8.62,59,1.14,1011.3,0.0
2025-01-20 14:00:00,8.43,55,1.85,1012.3,0.0
2025-01-20 15:00:00,6.38,54,1.73,1011.1,0.0
2025-01-20 16:00:00,6.1,56,1.97,1011.4,0.0
2025-01-20 17:00:00,7.16,56,0.92,1010.2,0.0
2025-01-20 18:00:00,6.32,55,2.09,1010.4,0.0
2025-01-20 19:00:00,3.96,59,2.65,1011.0,0.0
2025-01-20 20:00:00,3.57,63,1.75,1011.5,0.0
2025-01-20 21:00:00,2.56,60,1.93,1010.8,0.0
2025-01-20 22:00:00,3.86,71,1.32,1010.1,0.0
2025-01-20 23:00:00,2.09,71,1.64,1011.2,0.0
2025-01-21 00:00:00,1.7,70,1.09,1008.4,0.0
2025-01-21 01:00:00,1.26,72,0.47,1009.0,0.0
2025-01-21 02:00:00,1.2,74,1.37,1010.7,0.0
2025-01-21 03:00:00,3.11,77,0.96,1010.3,0.0
2025-01-21 04:00:00,3.26,79,0.03,1010.8,0.0
2025-01-21 05:00:00,3.76,86,0.48,1010.4,0.0
2025-01-21 06:00:00,5.34,78,0.47,1011.0,0.0
2025-01-21 07:00:00,6.07,77,0.56,1010.0,0.0
2025-01-21 08:00:00,8.98,75,0.0,1011.2,0.0
2025-01-21 09:00:00,9.24,70,1.0,1011.7,4.11
2025-01-21 10:00:00,9.25,66,0.42,1012.1,0.0
2025-01-21 11:00:00,10.7,59,0.76,1012.9,0.0
2025-01-21 12:00:00,9.85,63,2.52,1011.7,0.0
2025-01-21 13:00:00,9.06,61,1.61,1012.0,0.0
2025-01-21 14:00:00,10.33,48,1.51,1010.8,0.0
2025-01-21 15:00:00,9.0,49,0.8,1011.8,0.0
2025-01-21 16:00:00,7.07,50,2.76,1012.4,0.0
2025-01-21 17:00:00,6.7,49,1.49,1013.7,0.0
2025-01-21 18:00:00,5.19,55,1.7,1012.6,0.0
2025-01-21 19:00:00,3.8,53,2.0,1014.0,0.0
2025-01-21 20:00:00,4.45,65,2.77,1013.7,0.0
2025-01-21 21:00:00,4.31,66,2.29,1013.9,0.0
2025-01-21 22:00:00,1.36,67,1.62,1014.6,0.0
2025-01-21 23:00:00,2.33,73,1.61,1014.4,0.0
2025-01-22 00:00:00,1.5,76,0.9,1014.7,0.0
2025-01-22 01:00:00,1.75,74,1.01,1014.0,0.0
2025-01-22 02:00:00,2.08,76,0.74,1015.4,0.0
2025-01-22 03:00:00,2.52,80,0.98,1015.6,0.0
2025-01-22 04:00:00,3.99,83,0.82,1015.9,0.0
2025-01-22 05:00:00,4.34,80,0.48,1016.9,0.0
2025-01-22 06:00:00,6.15,73,0.02,1017.4,0.0
2025-01-22 07:00:00,6.96,73,0.6,1017.4,0.0
2025-01-22 08:00:00,7.79,72,0.29,1018.3,0.0
2025-01-22 09:00:00,8.15,69,0.0,1018.2,0.0
2025-01-22 10:00:00,9.02,71,0.5,1017.8,0.0
2025-01-22 11:00:00,10.35,57,0.98,1017.9,0.0
2025-01-22 12:00:00,10.31,59,1.66,1018.7,0.0
2025-01-22 13:00:00,9.14,59,1.37,1019.1,0.0
2025-01-22 14:00:00,9.49,59,1.1,1020.0,0.0
2025-01-22 15:00:00,9.31,49,1.94,1020.0,0.0
2025-01-22 16:00:00,6.79,52,2.12,1018.8,0.0
2025-01-22 17:00:00,7.38,52,2.26,1019.3,0.0
2025-01-22 18:00:00,5.5,53,2.66,1020.0,0.0
2025-01-22 19:00:00,5.33,54,2.68,1020.5,0.0
2025-01-22 20:00:00,3.43,59,1.77,1020.4,0.0
2025-01-22 21:00:00,1.87,54,1.6,1019.7,0.0
2025-01-22 22:00:00,1.36,67,1.18,1018.8,0.0
2025-01-22 23:00:00,2.13,69,1.81,1019.0,0.0
2025-01-23 00:00:00,1.71,75,1.92,1020.1,0.0
2025-01-23 01:00:00,1.03,85,0.78,1020.1,0.0
2025-01-23 02:00:00,2.51,79,0.58,1019.0,0.0
2025-01-23 03:00:00,1.54,81,1.23,1019.8,0.0
2025-01-23 04:00:00,3.49,89,0.59,1020.3,0.0
2025-01-23 05:00:00,3.65,80,0.45,1018.8,0.0
2025-01-23 06:00:00,5.08,79,0.0,1020.5,0.0
2025-01-23 07:00:00,6.6,78,0.57,1019.2,0.0
2025-01-23 08:00:00,6.93,78,0.0,1020.4,0.0
2025-01-23 09:00:00,8.09,72,0.0,1018.9,0.0
2025-01-23 10:00:00,9.7,64,0.53,1018.3,0.0
2025-01-23 11:00:00,8.99,62,0.65,1018.7,0.0
2025-01-23 12:00:00,10.12,59,1.09,1018.8,0.0
2025-01-23 13:00:00,8.61,57,0.74,1018.4,0.0
2025-01-23 14:00:00,9.37,56,2.18,1018.4,0.0
2025-01-23 15:00:00,9.37,55,2.47,1018.7,0.0
2025-01-23 16:00:00,5.81,48,1.09,1018.2,0.0
2025-01-23 17:00:00,6.01,57,2.66,1018.1,0.0
2025-01-23 18:00:00,5.94,56,1.79,1016.6,0.0
2025-01-23 19:00:00,4.36,61,2.59,1018.2,0.0
2025-01-23 20:00:00,3.8,62,2.03,1017.6,0.0
2025-01-23 21:00:00,2.29,67,1.92,1018.8,0.0
2025-01-23 22:00:00,2.13,69,1.61,1016.7,0.0
2025-01-23 23:00:00,1.57,76,2.06,1015.8,0.0
2025-01-24 00:00:00,1.66,81,0.58,1017.7,0.0
2025-01-24 01:00:00,1.16,82,1.25,1017.3,0.0
2025-01-24 02:00:00,1.62,92,1.25,1016.1,0.0
2025-01-24 03:00:00,1.73,89,0.85,1015.6,0.0
2025-01-24 04:00:00,2.5,89,1.5,1018.0,0.0
2025-01-24 05:00:00,3.51,83,0.0,1017.8,0.0
2025-01-24 06:00:00,5.12,81,0.68,1014.6,0.0
2025-01-24 07:00:00,5.59,84,0.18,1016.2,0.0
2025-01-24 08:00:00,7.05,80,0.95,1017.8,1.65
2025-01-24 09:00:00,9.13,74,0.49,1016.1,0.0
2025-01-24 10:00:00,8.92,73,0.51,1016.0,0.0
2025-01-24 11:00:00,8.48,73,1.59,1016.2,0.0
2025-01-24 12:00:00,9.69,67,0.95,1015.5,0.0
2025-01-24 13:00:00,8.43,58,0.75,1015.0,0.0
2025-01-24 14:00:00,6.89,59,1.44,1017.2,0.0
2025-01-24 15:00:00,6.97,55,2.22,1014.9,0.0
2025-01-24 16:00:00,5.54,56,2.76,1016.6,0.0
2025-01-24 17:00:00,5.64,56,2.22,1017.2,0.0
2025-01-24 18:00:00,4.86,58,2.86,1015.3,0.0
2025-01-24 19:00:00,4.99,58,1.49,1015.8,0.0
2025-01-24 20:00:00,3.08,64,1.84,1017.5,0.0
2025-01-24 21:00:00,1.87,67,1.76,1017.0,0.0
2025-01-24 22:00:00,1.97,63,1.64,1016.2,0.0
2025-01-24 23:00:00,-0.56,82,1.5,1017.7,0.0
2025-01-25 00:00:00,0.59,86,1.55,1017.7,0.0
2025-01-25 01:00:00,1.1,84,0.72,1017.0,0.0
2025-01-25 02:00:00,-0.08,88,0.77,1016.1,0.0
2025-01-25 03:00:00,2.39,86,0.47,1016.5,0.0
2025-01-25 04:00:00,2.66,95,0.0,1017.1,0.0
2025-01-25 05:00:00,3.1,95,0.18,1016.7,0.0
2025-01-25 06:00:00,4.87,88,0.13,1017.6,0.0
2025-01-25 07:00:00,7.05,89,0.15,1015.7,0.0
2025-01-25 08:00:00,6.55,83,0.35,1015.7,0.0
2025-01-25 09:00:00,7.43,75,0.53,1017.0,0.0
2025-01-25 10:00:00,7.57,74,0.48,1016.4,0.0
2025-01-25 11:00:00,7.69,71,1.58,1016.3,0.0
2025-01-25 12:00:00,9.01,66,0.62,1015.3,0.0
2025-01-25 13:00:00,7.69,64,1.1,1016.7,0.0
2025-01-25 14:00:00,7.94,62,3.09,1016.5,0.0
2025-01-25 15:00:00,6.92,60,1.39,1017.0,0.0
2025-01-25 16:00:00,6.76,60,1.39,1016.4,0.0
2025-01-25 17:00:00,5.69,57,2.53,1016.1,0.0
2025-01-25 18:00:00,5.15,60,1.16,1017.1,0.0
2025-01-25 19:00:00,3.03,60,2.05,1014.9,0.0
2025-01-25 20:00:00,2.24,70,3.14,1016.2,0.0
2025-01-25 21:00:00,0.91,65,1.13,1014.3,0.0
2025-01-25 22:00:00,0.65,78,0.71,1014.7,0.0
2025-01-25 23:00:00,0.83,83,0.71,1014.2,0.0
2025-01-26 00:00:00,1.11,81,1.65,1015.6,0.19
2025-01-26 01:00:00,0.07,77,1.5,1014.7,0.0
2025-01-26 02:00:00,1.73,86,0.44,1014.5,0.0
2025-01-26 03:00:00,2.7,88,0.83,1013.4,0.0
2025-01-26 04:00:00,2.87,86,1.03,1013.8,0.0
2025-01-26 05:00:00,4.86,87,1.13,1013.2,0.0
2025-01-26 06:00:00,4.04,91,0.08,1013.8,0.0
2025-01-26 07:00:00,4.75,87,0.0,1012.4,0.0
2025-01-26 08:00:00,5.34,79,0.0,1014.0,0.0
2025-01-26 09:00:00,8.46,73,0.28,1011.3,0.0
2025-01-26 10:00:00,8.51,73,0.57,1011.8,0.0
2025-01-26 11:00:00,8.41,69,0.85,1013.5,0.0
2025-01-26 12:00:00,8.78,68,1.76,1011.5,0.0
2025-01-26 13:00:00,7.66,62,2.1,1010.6,0.0
2025-01-26 14:00:00,9.76,62,1.61,1011.5,0.0
2025-01-26 15:00:00,7.51,65,2.46,1010.7,1.33
2025-01-26 16:00:00,6.67,61,2.24,1010.2,0.0
2025-01-26 17:00:00,6.13,59,2.2,1009.7,0.0
2025-01-26 18:00:00,4.93,60,2.65,1012.6,0.0
2025-01-26 19:00:00,3.71,62,2.2,1010.0,0.0
2025-01-26 20:00:00,2.04,70,3.09,1008.5,0.0
2025-01-26 21:00:00,2.09,68,1.19,1011.0,0.0
2025-01-26 22:00:00,2.44,74,1.44,1010.1,0.0
2025-01-26 23:00:00,1.67,78,1.4,1008.9,0.0
2025-01-27 00:00:00,2.33,76,1.42,1008.6,0.0
2025-01-27 01:00:00,1.0,76,1.58,1009.8,0.0
2025-01-27 02:00:00,1.06,84,0.69,1009.0,3.33
2025-01-27 03:00:00,2.3,84,0.0,1007.6,0.0
2025-01-27 04:00:00,3.26,87,0.76,1010.5,0.0
2025-01-27 05:00:00,4.95,83,0.61,1008.7,0.0
2025-01-27 06:00:00,4.03,87,0.0,1010.2,0.0
2025-01-27 07:00:00,7.33,78,0.23,1010.0,0.0
2025-01-27 08:00:00,7.11,83,0.0,1008.2,0.0
2025-01-27 09:00:00,7.75,69,0.16,1009.9,0.0
2025-01-27 10:00:00,7.98,71,0.25,1008.6,0.0
2025-01-27 11:00:00,7.93,68,1.35,1007.8,0.0
2025-01-27 12:00:00,9.8,60,1.26,1009.0,0.0
2025-01-27 13:00:00,9.14,61,0.82,1009.8,0.0
2025-01-27 14:00:00,7.78,61,2.14,1009.3,0.0
2025-01-27 15:00:00,7.14,49,1.19,1009.6,0.0
2025-01-27 16:00:00,6.99,57,2.23,1010.9,0.0
2025-01-27 17:00:00,7.43,48,1.76,1010.3,0.0
2025-01-27 18:00:00,5.04,54,2.02,1009.7,0.0
2025-01-27 19:00:00,3.14,64,2.42,1011.2,0.0
2025-01-27 20:00:00,3.05,61,2.33,1011.0,0.0
2025-01-27 21:00:00,2.2,63,2.58,1009.1,0.0
2025-01-27 22:00:00,-0.13,69,1.66,1011.7,3.01
2025-01-27 23:00:00,1.32,80,1.61,1011.9,0.0
2025-01-28 00:00:00,1.69,68,0.98,1011.9,0.0
2025-01-28 01:00:00,2.47,74,1.03,1012.9,0.0
2025-01-28 02:00:00,3.68,84,0.92,1011.9,0.0
2025-01-28 03:00:00,3.81,86,0.44,1013.0,0.0
2025-01-28 04:00:00,3.66,81,0.0,1011.7,0.0
2025-01-28 05:00:00,4.04,77,0.4,1013.6,0.0
2025-01-28 06:00:00,7.65,85,0.38,1015.1,0.0
2025-01-28 07:00:00,6.93,81,0.0,1013.0,0.0
2025-01-28 08:00:00,7.86,76,0.0,1013.4,0.0
2025-01-28 09:00:00,8.67,68,1.23,1013.7,0.0
2025-01-28 10:00:00,9.46,66,0.95,1014.6,0.0
2025-01-28 11:00:00,9.62,62,0.83,1013.9,0.0
2025-01-28 12:00:00,9.45,60,0.63,1015.3,0.0
2025-01-28 13:00:00,9.34,60,1.05,1015.9,0.0
2025-01-28 14:00:00,9.3,56,2.35,1015.8,0.0
2025-01-28 15:00:00,8.3,48,1.98,1014.2,0.0
2025-01-28 16:00:00,7.36,55,1.79,1016.6,0.0
2025-01-28 17:00:00,6.97,53,2.42,1016.7,0.0
2025-01-28 18:00:00,5.68,55,1.79,1016.8,0.0
2025-01-28 19:00:00,5.87,60,2.92,1016.5,0.0
2025-01-28 20:00:00,2.0,55,2.74,1016.5,0.0
2025-01-28 21:00:00,3.79,62,1.67,1017.3,0.0
2025-01-28 22:00:00,3.27,64,1.39,1018.1,0.0
2025-01-28 23:00:00,0.54,65,0.15,1015.9,0.0
2025-01-29 00:00:00,1.77,74,0.46,1017.6,0.0
2025-01-29 01:00:00,1.89,83,0.27,1016.7,0.0
2025-01-29 02:00:00,1.56,73,0.77,1016.7,0.0
2025-01-29 03:00:00,2.64,80,0.33,1015.6,0.0
2025-01-29 04:00:00,3.24,82,0.0,1016.7,0.0
2025-01-29 05:00:00,6.21,80,0.09,1016.1,0.0
2025-01-29 06:00:00,6.67,78,0.45,1016.5,0.0
2025-01-29 07:00:00,7.94,72,0.5,1016.0,0.0
2025-01-29 08:00:00,8.52,73,0.0,1016.5,0.0
2025-01-29 09:00:00,8.05,67,0.43,1016.5,0.0
2025-01-29 10:00:00,9.11,59,0.01,1016.9,0.0
2025-01-29 11:00:00,10.22,65,1.39,1015.5,0.0
2025-01-29 12:00:00,9.16,61,1.59,1015.6,0.0
2025-01-29 13:00:00,10.38,55,1.01,1017.0,0.0
2025-01-29 14:00:00,9.31,53,1.32,1016.0,0.0
2025-01-29 15:00:00,8.58,54,1.68,1017.5,0.0
2025-01-29 16:00:00,8.52,51,0.94,1016.7,0.0
2025-01-29 17:00:00,7.37,53,2.33,1017.0,0.0
2025-01-29 18:00:00,5.77,51,2.06,1017.6,0.0
2025-01-29 19:00:00,5.8,58,2.65,1016.2,0.0
2025-01-29 20:00:00,3.26,59,1.52,1016.0,0.0
2025-01-29 21:00:00,3.62,62,1.6,1017.1,0.0
2025-01-29 22:00:00,2.97,61,0.95,1016.8,0.0
2025-01-29 23:00:00,1.94,70,0.96,1016.2,0.0
2025-01-30 00:00:00,1.82,73,0.61,1017.5,0.0
2025-01-30 01:00:00,0.85,77,1.44,1016.2,0.0
2025-01-30 02:00:00,2.77,78,0.35,1016.5,0.0
2025-01-30 03:00:00,2.63,79,0.55,1016.5,0.0
2025-01-30 04:00:00,3.22,89,0.14,1015.7,0.0
2025-01-30 05:00:00,5.29,86,0.0,1016.6,0.0
2025-01-30 06:00:00,5.1,87,0.12,1017.7,0.0
2025-01-30 07:00:00,5.64,75,0.53,1017.0,0.0
2025-01-30 08:00:00,6.5,76,0.0,1016.8,0.0
2025-01-30 09:00:00,8.84,68,0.9,1016.7,0.0
2025-01-30 10:00:00,8.16,66,0.28,1017.2,0.0
2025-01-30 11:00:00,10.68,61,0.7,1017.7,0.0
2025-01-30 12:00:00,8.14,64,1.47,1017.7,0.0
2025-01-30 13:00:00,10.64,56,1.13,1017.0,0.0
2025-01-30 14:00:00,9.21,58,1.72,1017.7,0.0
2025-01-30 15:00:00,8.35,55,1.75,1017.9,0.0
2025-01-30 16:00:00,7.21,60,2.13,1016.9,0.0
2025-01-30 17:00:00,6.91,49,0.98,1018.0,0.0
2025-01-30 18:00:00,5.57,59,1.29,1016.3,0.0
2025-01-30 19:00:00,5.33,61,2.47,1018.5,0.0
2025-01-30 20:00:00,3.68,57,2.58,1018.8,0.0
2025-01-30 21:00:00,2.87,67,1.45,1019.1,0.0
2025-01-30 22:00:00,1.88,69,1.58,1018.3,0.0
2025-01-30 23:00:00,1.69,71,1.61,1019.0,1.2
2025-01-31 00:00:00,1.12,77,1.55,1020.0,0.0
2025-01-31 01:00:00,-0.16,81,0.0,1020.2,0.0
2025-01-31 02:00:00,0.5,91,0.26,1019.1,0.0
2025-01-31 03:00:00,2.6,87,0.33,1019.4,0.0
2025-01-31 04:00:00,3.02,90,0.69,1020.3,0.0
2025-01-31 05:00:00,3.74,84,1.48,1018.3,0.0
2025-01-31 06:00:00,4.92,83,0.09,1019.3,0.0
2025-01-31 07:00:00,6.18,86,0.0,1020.8,0.0
2025-01-31 08:00:00,6.53,76,0.54,1020.5,0.0
2025-01-31 09:00:00,7.19,75,1.15,1020.1,0.0
2025-01-31 10:00:00,8.51,72,0.75,1018.6,0.0
2025-01-31 11:00:00,8.09,69,0.49,1019.8,0.0
2025-01-31 12:00:00,9.19,64,1.68,1019.4,0.0
2025-01-31 13:00:00,7.58,63,1.79,1020.1,0.0
2025-01-31 14:00:00,9.09,61,1.19,1019.2,0.0
2025-01-31 15:00:00,8.07,60,2.1,1018.9,0.0
2025-01-31 16:00:00,7.09,54,2.56,1018.0,0.0
2025-01-31 17:00:00,6.63,57,2.76,1020.6,0.0
2025-01-31 18:00:00,6.08,63,2.17,1019.2,0.0
2025-01-31 19:00:00,4.58,64,1.99,1019.5,0.0
2025-01-31 20:00:00,1.62,61,2.68,1019.2,0.0
2025-01-31 21:00:00,1.19,69,1.3,1018.2,1.1
2025-01-31 22:00:00,1.01,66,1.92,1017.9,0.0
2025-01-31 23:00:00,1.07,76,0.77,1017.9,0.0
2025-02-01 00:00:00,0.84,88,1.73,1017.9,2.09
2025-02-01 01:00:00,0.11,83,0.81,1018.5,0.0
2025-02-01 02:00:00,1.15,85,1.33,1017.4,0.0
2025-02-01 03:00:00,1.12,92,0.74,1019.1,0.0
2025-02-01 04:00:00,2.05,85,0.0,1018.3,0.0
2025-02-01 05:00:00,2.46,87,0.95,1017.8,0.0
2025-02-01 06:00:00,3.83,90,0.98,1016.8,0.0
2025-02-01 07:00:00,4.57,84,0.68,1017.8,0.0
2025-02-01 08:00:00,5.8,82,0.0,1016.1,0.0
2025-02-01 09:00:00,8.05,81,0.34,1015.9,0.0
2025-02-01 10:00:00,7.28,76,0.77,1015.8,0.0
2025-02-01 11:00:00,10.19,72,0.59,1015.9,0.0
2025-02-01 12:00:00,8.83,66,2.05,1015.5,0.0
2025-02-01 13:00:00,8.48,65,1.53,1014.3,0.0
2025-02-01 14:00:00,7.35,62,0.35,1013.9,1.51
2025-02-01 15:00:00,7.8,62,2.08,1014.5,0.0
2025-02-01 16:00:00,6.08,58,1.89,1014.3,0.0
2025-02-01 17:00:00,5.61,60,2.13,1013.1,0.0
2025-02-01 18:00:00,6.28,59,2.02,1011.8,0.0
2025-02-01 19:00:00,3.38,64,2.57,1012.7,0.0
2025-02-01 20:00:00,3.29,65,2.63,1013.0,0.0
2025-02-01 21:00:00,1.17,68,2.05,1013.7,0.0
2025-02-01 22:00:00,1.0,76,1.53,1011.0,0.0
2025-02-01 23:00:00,1.86,79,1.44,1011.4,0.0
2025-02-02 00:00:00,0.2,84,1.21,1011.2,0.0
2025-02-02 01:00:00,2.05,83,0.54,1012.4,0.0
2025-02-02 02:00:00,1.67,88,0.99,1011.1,0.0
2025-02-02 03:00:00,1.42,90,0.72,1010.2,0.0
2025-02-02 04:00:00,3.09,90,1.1,1011.2,0.0
2025-02-02 05:00:00,4.29,86,0.86,1010.3,0.0
2025-02-02 06:00:00,5.08,87,0.0,1009.5,0.0
2025-02-02 07:00:00,4.58,86,0.64,1009.7,0.0
2025-02-02 08:00:00,6.14,81,0.0,1011.7,0.0
2025-02-02 09:00:00,7.3,72,0.84,1010.5,0.0
2025-02-02 10:00:00,8.06,74,0.44,1010.3,0.0
2025-02-02 11:00:00,8.94,77,0.43,1010.0,0.0
2025-02-02 12:00:00,8.77,65,1.34,1010.4,0.0
2025-02-02 13:00:00,7.57,61,0.12,1010.4,0.0
2025-02-02 14:00:00,8.38,62,0.82,1010.4,0.0
2025-02-02 15:00:00,7.9,60,1.82,1010.3,0.0
2025-02-02 16:00:00,7.04,62,2.11,1010.9,0.0
2025-02-02 17:00:00,6.44,56,1.98,1010.3,0.0
2025-02-02 18:00:00,5.23,63,1.41,1009.6,0.0
2025-02-02 19:00:00,3.93,65,1.76,1010.0,0.0
2025-02-02 20:00:00,2.6,66,2.26,1009.0,0.0
2025-02-02 21:00:00,0.66,71,2.2,1012.3,0.0
2025-02-02 22:00:00,1.49,77,1.69,1011.5,0.0
2025-02-02 23:00:00,0.93,80,2.04,1010.3,0.0
2025-02-03 00:00:00,1.47,74,1.4,1010.9,0.0
2025-02-03 01:00:00,0.52,83,0.57,1010.7,0.0
2025-02-03 02:00:00,1.05,83,0.56,1012.6,0.0
2025-02-03 03:00:00,3.18,85,0.0,1010.4,0.0
2025-02-03 04:00:00,3.25,85,0.28,1011.8,0.0
2025-02-03 05:00:00,4.72,84,0.79,1011.8,0.0
2025-02-03 06:00:00,5.3,87,0.54,1012.7,0.0
2025-02-03 07:00:00,6.33,80,0.94,1012.1,0.0
2025-02-03 08:00:00,7.93,74,0.18,1010.9,0.0
2025-02-03 09:00:00,7.75,73,1.17,1012.2,0.0
2025-02-03 10:00:00,8.81,71,0.6,1011.8,0.0
2025-02-03 11:00:00,8.82,70,1.68,1012.8,0.0
2025-02-03 12:00:00,8.98,64,1.19,1014.0,0.0
2025-02-03 13:00:00,8.93,57,1.81,1011.6,0.0
2025-02-03 14:00:00,8.9,64,2.44,1012.4,0.0
2025-02-03 15:00:00,7.77,56,1.81,1012.7,0.0
2025-02-03 16:00:00,8.16,59,2.18,1012.9,0.0
2025-02-03 17:00:00,5.69,55,2.81,1013.9,0.0
2025-02-03 18:00:00,5.15,59,2.13,1013.3,0.0
2025-02-03 19:00:00,3.94,62,1.51,1013.8,0.0
2025-02-03 20:00:00,4.29,66,3.14,1013.0,0.0
2025-02-03 21:00:00,2.59,69,1.67,1013.7,0.0
2025-02-03 22:00:00,2.54,73,1.78,1014.2,0.0
2025-02-03 23:00:00,0.38,73,2.04,1013.0,1.33
2025-02-04 00:00:00,2.1,72,0.9,1014.2,0.0
2025-02-04 01:00:00,2.67,78,0.44,1013.6,0.0
2025-02-04 02:00:00,2.5,82,0.83,1014.4,0.0
2025-02-04 03:00:00,3.83,80,0.0,1013.4,0.0
2025-02-04 04:00:00,3.55,84,0.19,1013.9,0.0
2025-02-04 05:00:00,5.86,85,0.36,1013.5,0.0
2025-02-04 06:00:00,7.52,76,0.07,1013.4,0.0
2025-02-04 07:00:00,6.69,74,0.0,1013.7,0.0
2025-02-04 08:00:00,7.6,73,1.13,1013.9,0.0
2025-02-04 09:00:00,9.76,71,0.54,1012.4,0.0
2025-02-04 10:00:00,10.48,65,1.42,1014.5,0.0
2025-02-04 11:00:00,9.41,66,0.81,1011.8,0.0
2025-02-04 12:00:00,9.62,60,0.76,1012.7,0.0
2025-02-04 13:00:00,9.58,56,1.59,1013.2,0.0
2025-02-04 14:00:00,8.44,49,1.59,1013.5,0.0
2025-02-04 15:00:00,8.1,48,1.32,1014.4,0.0
2025-02-04 16:00:00,7.21,52,2.8,1011.7,0.0
2025-02-04 17:00:00,6.41,45,1.85,1012.7,0.0
2025-02-04 18:00:00,5.89,56,1.28,1011.4,0.0
2025-02-04 19:00:00,5.04,55,2.83,1013.1,0.0
2025-02-04 20:00:00,5.0,68,1.81,1013.3,0.0
2025-02-04 21:00:00,2.39,69,1.6,1014.4,0.0
2025-02-04 22:00:00,3.14,66,0.82,1013.3,0.0
2025-02-04 23:00:00,1.9,70,2.33,1014.0,0.0
2025-02-05 00:00:00,2.04,76,0.56,1013.7,0.0
2025-02-05 01:00:00,2.68,81,0.97,1013.0,0.0
2025-02-05 02:00:00,1.82,73,1.16,1012.3,0.0
2025-02-05 03:00:00,3.51,74,0.7,1013.7,0.0
2025-02-05 04:00:00,4.19,78,0.3,1012.4,0.0
2025-02-05 05:00:00,5.38,81,0.0,1014.8,0.0
2025-02-05 06:00:00,6.28,80,0.0,1013.8,0.0
2025-02-05 07:00:00,8.83,79,0.33,1015.0,0.0
2025-02-05 08:00:00,7.63,69,0.0,1013.8,0.0
2025-02-05 09:00:00,8.53,62,0.59,1014.6,0.0
2025-02-05 10:00:00,9.1,68,1.04,1014.7,0.0
2025-02-05 11:00:00,9.55,59,1.42,1014.8,0.0
2025-02-05 12:00:00,9.63,52,0.59,1014.7,0.0
2025-02-05 13:00:00,10.77,55,2.56,1015.5,0.0
2025-02-05 14:00:00,10.54,55,2.08,1014.7,0.0
2025-02-05 15:00:00,8.51,50,1.91,1014.7,0.0
2025-02-05 16:00:00,7.49,49,2.61,1017.0,0.0
2025-02-05 17:00:00,7.44,50,3.35,1016.8,0.0
2025-02-05 18:00:00,5.69,51,1.48,1016.5,0.0
2025-02-05 19:00:00,5.49,50,2.05,1018.1,0.0
2025-02-05 20:00:00,4.22,55,0.88,1016.8,0.0
2025-02-05 21:00:00,2.19,63,2.0,1018.4,0.0
2025-02-05 22:00:00,3.7,66,1.88,1017.7,0.0
2025-02-05 23:00:00,3.47,70,1.44,1017.0,0.0
2025-02-06 00:00:00,1.22,72,0.87,1019.6,0.0
2025-02-06 01:00:00,1.51,78,0.0,1019.2,0.0
2025-02-06 02:00:00,2.38,74,0.89,1018.6,0.0
2025-02-06 03:00:00,3.05,83,1.22,1019.5,0.0
2025-02-06 04:00:00,4.11,87,0.04,1018.8,0.0
2025-02-06 05:00:00,6.02,78,0.45,1020.0,0.0
2025-02-06 06:00:00,5.53,79,0.0,1017.7,0.0
